,HY_id,HY_tipo,HY_metros_totales,HY_num_banos,HY_num_terrazas,HY_trastero,HY_num_garajes,HY_precio,% Descuento,IDEA_area,IDEA_poblacion,IDEA_densidad,IDEA_pc_1960,IDEA_pc_1960_69,IDEA_pc_1970_79,IDEA_pc_1980_89,IDEA_pc_1990_99,IDEA_pc_2000_10,IDEA_pc_comercio,IDEA_pc_industria,IDEA_pc_oficina,IDEA_pc_otros,IDEA_pc_residencial,IDEA_pc_trast_parking,IDEA_ind_tienda,IDEA_ind_turismo,IDEA_ind_alimentacion,IDEA_ind_riqueza,IDEA_rent_alquiler,IDEA_ind_elasticidad,IDEA_ind_liquidez,IDEA_unitprice_sale_residential,IDEA_price_sale_residential,IDEA_stock_sale_residential,IDEA_demand_sale_residential,IDEA_unitprice_rent_residential,IDEA_price_rent_residential,IDEA_stock_rent_residential,IDEA_demand_rent_residential,GA_page_views,GA_mean_bounce,GA_exit_rate,TARGET,num_images,image_brightness,piscina,has_image,Num_anun_pro,Num_anunciosCP,im_size,bordes,descr_len,has_description,active_week,indicador_demanda_zona,diff_precio_zona
4288,6781184,Local,516.01,0,0,0,0,189200.0,-8.99,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,175,11.22,11.86,142.32,10.0,0.40497668845315904,0,1,1768.0,7,429674.6,893.2,1994.0,1,31,92.93,-0.996861266809323
4289,6781186,Casa de pueblo,153.0,2,0,0,0,42000.0,-13.4,7598.98,29733.0,3.91,0.2,0.2,0.27,0.13,0.07,0.13,0.03,0.01,0.01,0.06,0.53,0.37,0.61,0.28,0.11,0.14,4.76,5.0,0.0,762.67,104924.56,2142.0,48.98,3.98,512.3,135.0,51.95,77,28.57,34.84,123.6,4.0,0.4193624727668845,0,1,2080.0,16,116969.5,967.75,0.0,0,36,100.93,-0.9973837411953734
4290,6781189,Garaje,30.24,0,0,0,0,11100.0,0.0,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,4,25.0,25.0,7.75,0.0,0.0,0,0,2080.0,36,0.0,0.0,0.0,0,26,92.93,-0.9970664987848975
4291,6781204,Solar,840.0,0,0,0,0,48300.0,-5.11,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,8,0.0,20.83,27.38,0.0,0.0,0,0,1516.0,64,0.0,0.0,0.0,0,5,92.93,-0.9994510552770152
4292,6781206,Chalet,257.48,3,0,0,0,299000.0,0.0,670.87,13372.0,19.93,0.0,0.0,0.0,0.27,0.31,0.41,0.01,0.0,0.0,0.1,0.55,0.34,0.2,0.6,0.2,0.2,4.21,2.0,1.0,1043.31,163841.89,3417.0,48.34,5.09,626.38,237.0,51.01,53,16.0,43.93,103.41,0.0,0.0,0,0,384.0,3,0.0,0.0,0.0,0,44,99.35,-0.9929123422396696
4293,6781208,Piso,154.47,2,0,1,1,94000.0,-10.48,1571.13,6980.0,4.44,0.13,0.13,0.15,0.11,0.11,0.37,0.01,0.02,0.02,0.1,0.42,0.43,0.0,0.0,1.0,0.11,5.15,3.0,0.0,603.64,87718.61,756.0,48.53,3.5,443.75,15.0,50.79,90,11.11,22.11,103.54,6.0,0.5088609295570079,0,1,1516.0,18,84536.0,593.0,0.0,0,33,99.32,-0.9930626761970638
4294,6781218,Chalet,53.74,1,0,0,0,40700.0,-13.59,102.22,3814.0,37.31,0.29,0.29,0.1,0.05,0.02,0.25,0.02,0.01,0.0,0.03,0.51,0.43,0.0,0.0,1.0,0.12,7.11,3.0,0.0,779.9,98677.94,432.0,49.19,5.27,587.5,87.0,50.96,32,37.5,40.7,113.05,0.0,0.0,0,0,1516.0,9,0.0,0.0,0.0,0,35,100.15,-0.9923250302480043
4295,6781235,Solar,956.0,0,0,0,0,55000.0,-4.84,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,1,0.0,0.0,22.0,0.0,0.0,0,0,1516.0,64,0.0,0.0,0.0,0,0,92.93,-0.9994507556892093
4296,6781240,Chalet,200.05,1,0,0,0,114000.0,-5.0,9818.29,3645.0,0.37,0.35,0.35,0.07,0.06,0.07,0.11,0.03,0.03,0.01,0.06,0.56,0.3,0.0,1.0,0.0,0.15,4.37,3.0,0.0,702.22,105057.81,576.0,47.61,3.35,467.79,27.0,51.58,14,20.0,35.0,103.2,0.0,0.0,0,0,794.0,14,0.0,0.0,0.0,0,38,99.19,-0.9945757718001537
4297,6781242,Garaje,30.0,0,0,0,0,8900.0,0.0,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,2,0.0,0.0,37.0,0.0,0.0,0,0,2080.0,39,0.0,0.0,0.0,0,0,92.93,-0.9976290967476641
4298,6781243,Piso,114.3,1,0,0,0,107000.0,0.0,7453.28,4918.0,0.66,0.18,0.18,0.03,0.12,0.08,0.41,0.02,0.0,0.01,0.1,0.55,0.33,0.42,0.17,0.42,0.11,5.37,2.0,0.0,735.09,95369.62,543.0,48.44,3.35,399.81,21.0,51.09,7,0.0,0.0,168.91,7.0,0.3757114845938375,0,1,534.0,58,302400.0,568.8571428571429,1713.0,1,11,99.53,-0.9901841594485008
4299,6781247,Chalet,403.16,2,0,0,0,240000.0,0.0,774.94,1062.0,1.37,0.01,0.01,0.01,0.01,0.8,0.16,0.01,0.0,0.0,0.17,0.49,0.33,0.0,0.0,0.0,0.13,5.42,3.0,0.0,582.16,132142.86,27.0,44.72,4.77,557.7,60.0,48.21,22,16.67,22.5,55.1,2.0,0.5626459694989107,0,1,2080.0,1,63410.5,719.0,1253.0,1,34,92.93,-0.9954950486731158
4300,6781249,Piso,114.1,2,0,0,0,41000.0,-10.68,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,31,30.77,31.28,145.37,0.0,0.0,0,0,1768.0,243,0.0,0.0,0.0,0,18,92.93,-0.9969239768598736
4301,6781252,Piso,131.1,0,0,0,0,94000.0,-10.48,872.9,15212.0,17.43,0.02,0.02,0.1,0.13,0.2,0.51,0.04,0.01,0.01,0.04,0.51,0.39,0.5,0.05,0.45,0.14,4.93,3.5,0.0,1009.2,150150.08,2358.0,48.93,5.08,516.36,96.0,51.81,98,46.25,37.13,61.94,8.0,0.424556917211329,0,1,1516.0,37,108194.375,766.625,0.0,0,29,100.74000000000001,-0.9952247117277953
4302,6781255,Chalet,268.26,3,0,0,0,297000.0,-10.0,147.63,898.0,6.08,0.0,0.0,0.46,0.41,0.07,0.05,0.05,0.0,0.01,0.03,0.67,0.25,0.57,0.05,0.38,0.19,8.84,2.0,0.0,1560.72,244022.06,1440.0,49.11,9.62,963.89,96.0,51.61,1326,47.49,28.94,87.22,10.0,0.39052712418300656,1,1,1516.0,2,346831.5,704.9,196.0,1,45,100.72,-0.9954629722035918
4303,6781260,Piso,106.66,1,0,0,0,56800.0,-5.33,60240.43,34082.0,0.57,0.12,0.12,0.19,0.16,0.17,0.24,0.02,0.01,0.01,0.08,0.41,0.46,0.48,0.33,0.18,0.1,4.68,4.0,0.0,654.67,87478.29,1401.0,48.82,3.36,440.0,42.0,51.0,53,66.67,67.63,90.85,4.0,0.4123733660130719,0,1,1516.0,35,248735.75,555.75,0.0,0,33,99.82,-0.9939123949115808
4304,6028536,Piso,73.84,2,1,0,0,68500.0,0.0,1599.82,31304.0,19.57,0.06,0.06,0.21,0.11,0.18,0.38,0.02,0.01,0.02,0.02,0.51,0.44,0.47,0.15,0.38,0.15,4.54,3.0,0.0,1025.17,143823.58,1758.0,50.02,5.01,578.63,252.0,52.01,25,27.78,38.89,210.19,2.0,0.4796764705882353,0,1,2080.0,25,157286.0,1028.5,947.0,1,36,102.03,-0.9935498652345038
4305,6028567,Piso,67.81,0,0,0,0,70000.0,0.0,378.53,36763.0,97.12,0.08,0.08,0.48,0.06,0.1,0.19,0.06,0.02,0.01,0.02,0.59,0.29,0.29,0.54,0.18,0.32,4.97,3.5,1.0,2487.44,303675.0,1536.0,51.06,11.52,1308.5,330.0,52.52,56,34.62,28.85,181.51,2.0,0.5034509803921569,0,1,161.0,10,152990.0,938.5,741.0,1,34,103.58000000000001,-0.9966006549056854
4306,6028643,Piso,93.0,1,0,0,0,48800.0,-18.529999999999998,1650.59,16357.0,9.91,0.09,0.09,0.17,0.22,0.12,0.3,0.02,0.0,0.01,0.06,0.44,0.47,0.18,0.58,0.24,0.1,5.37,2.5,0.0,684.63,99660.82,1731.0,49.03,4.1,368.3,42.0,51.32,61,16.67,19.6,85.44,2.0,0.4866917211328976,0,1,1516.0,117,169832.0,998.5,776.0,1,28,100.35,-0.9947348297676489
4307,6028648,Chalet,198.0,2,0,0,1,121000.0,-11.16,362.9,1913.0,5.27,0.09,0.09,0.04,0.08,0.3,0.41,0.01,0.0,0.0,0.05,0.61,0.33,0.0,0.0,0.0,0.16,5.1,1.5,1.0,784.45,123625.0,630.0,48.9,3.9,535.71,33.0,50.7,12,12.5,21.88,194.38,9.0,0.40929097070927134,0,1,384.0,1,289652.11111111107,648.5555555555555,1165.0,1,35,99.6,-0.9950567351982923
4308,6028650,Casa de pueblo,185.0,1,0,0,0,58300.0,-9.19,3808.46,14915.0,3.92,0.17,0.17,0.09,0.15,0.15,0.27,0.02,0.01,0.01,0.05,0.62,0.3,0.33,0.67,0.0,0.11,5.52,2.5,1.0,725.76,92754.47,1935.0,49.07,4.54,463.67,63.0,50.7,25,9.09,24.24,60.91,7.0,0.4694309056956116,0,1,384.0,2,93493.28571428572,652.1428571428571,937.0,1,38,99.77000000000001,-0.9966024803426171
4309,6028710,Piso,71.34,1,0,1,1,107000.0,-15.479999999999999,4725.93,16936.0,3.58,0.09,0.09,0.12,0.08,0.13,0.49,0.02,0.01,0.01,0.04,0.55,0.37,0.4,0.2,0.4,0.13,6.6,2.2,1.0,828.54,99962.69,4275.0,48.29,4.35,564.65,126.0,50.69,11,25.0,31.25,191.46,1.0,0.4749281045751634,1,1,384.0,96,161392.0,1072.0,1243.0,1,35,98.97999999999999,-0.9849958036725055
4310,6028712,Piso,119.51,2,0,1,1,175000.0,-18.11,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,1,0.0,0.0,166.0,1.0,0.5961590413943355,1,1,384.0,96,62466.0,687.0,1243.0,1,0,92.93,-0.9861007783153178
4311,6028713,Piso,85.25,1,0,1,1,154000.0,-3.1399999999999997,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,2,50.0,50.0,3.0,1.0,0.4749281045751634,1,1,384.0,96,161392.0,1072.0,1243.0,1,1,92.93,-0.9828532027505924
4312,6028715,Piso,134.39,2,0,1,1,186000.0,-17.84,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,1,100.0,100.0,0.0,1.0,0.5961590413943355,1,1,384.0,96,62466.0,687.0,1243.0,1,0,92.93,-0.9868628042929316
4313,6028723,Piso,128.65,2,0,1,1,167000.0,-14.580000000000002,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,3,50.0,75.0,4.5,1.0,0.5961590413943355,1,1,384.0,96,62466.0,687.0,1243.0,1,6,92.93,-0.9876785062794705
4314,6028726,Piso,134.65,2,0,1,1,261000.0,-7.380000000000001,4725.93,16936.0,3.58,0.09,0.09,0.12,0.08,0.13,0.49,0.02,0.01,0.01,0.04,0.55,0.37,0.4,0.2,0.4,0.13,6.6,2.2,1.0,828.54,99962.69,4275.0,48.29,4.35,564.65,126.0,50.69,2,0.0,0.0,169.0,1.0,0.5961590413943355,1,1,384.0,96,62466.0,687.0,1243.0,1,0,98.97999999999999,-0.9806091782067803
4315,6028727,Piso,110.53,2,0,1,1,140000.0,-15.459999999999999,1972.03,6514.0,3.58,0.09,0.09,0.07,0.09,0.15,0.375,0.01,0.01,0.0,0.05,0.55,0.37,0.22,0.18,0.33,0.13,5.14,2.25,0.6,828.54,105352.13,997.5,48.39,4.35,491.67,81.0,50.79,1,0.0,0.0,17.0,1.0,0.5961590413943355,1,1,384.0,96,62466.0,687.0,1243.0,1,0,92.93,-0.987977229830552
4316,6028732,Piso,95.32,1,0,1,1,147000.0,-16.29,4725.93,16936.0,3.58,0.09,0.09,0.12,0.08,0.13,0.49,0.02,0.01,0.01,0.04,0.55,0.37,0.4,0.2,0.4,0.13,6.6,2.2,1.0,828.54,99962.69,4275.0,48.29,4.35,564.65,126.0,50.69,2,50.0,50.0,2.5,1.0,0.4749281045751634,1,1,384.0,96,161392.0,1072.0,1243.0,1,27,98.97999999999999,-0.9845725066963315
4317,6028919,Piso,71.06,1,0,0,0,65600.0,0.0,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,31,36.91,52.26,100.05,10.0,0.4949290849673202,1,1,1768.0,243,144352.4,1048.0,1177.0,1,42,101.64,-0.9884931483565914
4318,6028921,Piso,56.32,1,0,0,0,48900.0,-10.440000000000001,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,1,0.0,0.0,85.0,10.0,0.4897572984749455,1,1,1768.0,243,262216.9,741.4,1176.0,1,0,92.93,-0.9925674541166746
4319,6028922,Piso,71.06,1,0,0,0,65800.0,0.0,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,7,50.0,58.33,87.0,10.0,0.4938263616557735,1,1,1768.0,243,183590.1,1045.9,1177.0,1,10,92.93,-0.9920733063055682
4320,6028924,Piso,67.76,1,0,0,0,62200.0,-5.33,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,1,0.0,0.0,100.0,10.0,0.4949290849673202,1,1,1768.0,243,144352.4,1048.0,1177.0,1,0,92.93,-0.9921420660631711
4321,6029000,Local,762.0,0,0,0,0,635000.0,-25.669999999999998,989.5,10648.0,10.76,0.0,0.0,0.12,0.13,0.23,0.51,0.03,0.0,0.0,0.03,0.58,0.35,0.2,0.6,0.2,0.2,6.73,3.0,-1.0,697.2,80227.29,1248.0,49.97,4.59,463.5,27.0,51.67,54,9.38,15.15,100.2,10.0,0.48472505446623104,0,1,1768.0,243,236161.2,854.7,1369.0,1,26,101.64,-0.9896128445403886
4322,6029053,Piso,64.14,1,0,0,0,106000.0,0.0,86.67,13644.0,157.43,0.03,0.03,0.6,0.09,0.05,0.19,0.04,0.01,0.0,0.11,0.62,0.21,0.5,0.5,0.0,0.24,5.18,2.0,0.0,1629.78,200892.19,849.0,50.46,8.55,800.06,69.0,52.27,76,57.02,59.18,30.54,6.0,0.4416768336964416,0,1,161.0,1,438944.33333333326,767.3333333333335,998.0,1,35,102.73,-0.9917735235937194
4323,6029062,Piso,95.7,2,0,0,0,102000.0,-9.89,191.32,6419.0,33.55,0.0,0.0,0.23,0.05,0.09,0.62,0.02,0.0,0.0,0.05,0.62,0.31,0.0,0.0,0.0,0.11,10.6,5.0,-1.0,1055.73,185895.6,819.0,49.6,5.25,478.0,15.0,52.56,605,14.29,16.62,60.54,10.0,0.4244037037037037,0,1,293.0,3,470880.0,605.6,0.0,0,45,102.16,-0.9942665091535079
4324,6029069,Piso,70.94,1,1,0,0,79200.0,-20.72,124.56,30278.0,243.08,0.24,0.24,0.23,0.05,0.12,0.1,0.06,0.0,0.02,0.02,0.5,0.4,0.24,0.59,0.18,0.13,4.87,3.5,1.0,1034.75,136080.28,2490.0,49.67,6.8,616.31,513.0,52.31,59,7.14,12.46,45.86,7.0,0.4632446311858077,0,1,293.0,20,374601.1428571429,571.1428571428571,1040.0,1,39,101.98,-0.9917957515582124
4325,6029144,Casa de pueblo,131.04,1,0,0,1,82100.0,-10.66,1383.83,2042.0,1.48,0.07,0.07,0.26,0.07,0.22,0.29,0.01,0.0,0.0,0.04,0.58,0.36,0.0,0.0,1.0,0.11,5.8,1.0,0.0,511.55,70909.09,72.0,49.31,5.95,575.0,6.0,49.31,23,34.62,57.69,58.92,10.0,0.3792385620915032,0,1,11.0,2,483296.8,417.9,885.0,1,30,98.62,-0.9911643732626345
4326,6029217,Piso,76.0,1,0,0,0,79100.0,0.0,112.05,29323.0,261.69,0.09,0.09,0.4,0.09,0.19,0.14,0.04,0.0,0.0,0.02,0.55,0.39,0.39,0.04,0.57,0.14,5.16,4.0,1.0,1280.09,204430.28,2529.0,51.01,7.01,800.42,654.0,53.07,117,42.86,27.46,94.89,9.0,0.4683408375695957,0,1,2080.0,9,405493.33333333326,710.3333333333335,1048.0,1,35,104.08,-0.9949088291926019
4327,6029221,Piso,90.15,0,0,0,0,45700.0,-9.15,260.79,4448.0,17.06,0.11,0.11,0.28,0.04,0.12,0.34,0.02,0.0,0.01,0.02,0.48,0.47,1.0,0.0,0.0,0.14,6.86,3.0,0.0,1010.59,143893.33,450.0,49.7,5.47,980.56,63.0,51.05,72,0.0,11.9,111.13,3.0,0.4853754538852579,1,1,2080.0,32,119555.0,711.3333333333335,770.0,1,37,100.75,-0.9964770230167833
4328,6030224,Oficina,106.49,0,0,0,0,71700.0,0.0,1330.5,8333.5,4.26,0.01,0.01,0.1,0.14,0.18,0.46,0.02,0.0,0.0,0.03,0.54,0.39,0.23,0.26,0.2,0.14,5.31,3.0,0.0,933.06,116817.69,999.0,49.21,4.59,447.69,45.0,51.4,2,0.0,50.0,232.5,7.0,0.4121327419856832,0,1,1768.0,129,482804.0,871.4285714285713,0.0,0,6,92.93,-0.9942362953973278
4329,6030901,Chalet,66.36,1,0,0,0,70300.0,-9.99,349.69,4780.0,13.67,0.0,0.0,0.06,0.18,0.44,0.31,0.01,0.0,0.0,0.04,0.72,0.22,0.42,0.16,0.42,0.15,5.61,3.3333333333333304,0.0,1290.18,117360.28,1785.0,49.14,5.5,463.43,165.0,51.82,827,18.19,7.64,78.17,8.0,0.4749411764705882,0,1,1516.0,35,172483.125,757.0,696.0,1,46,100.96000000000001,-0.9909733249074121
4330,6030957,Casa de pueblo,148.0,2,0,0,0,51700.0,-30.42,1579.41,11540.0,7.48,0.09,0.09,0.12,0.12,0.14,0.3,0.02,0.01,0.0,0.04,0.45,0.45,0.25,0.25,0.26,0.13,5.27,3.0,0.0,815.49,104746.43,1086.0,48.97,4.57,484.55,42.0,51.32,50,7.14,12.47,94.6,4.0,0.5082192265795207,0,1,1516.0,64,229080.0,636.5,785.0,1,20,92.93,-0.9966650479226421
4331,6031263,Piso,70.75,0,0,0,0,52400.0,0.0,2473.7,19099.0,7.72,0.19,0.19,0.15,0.09,0.14,0.25,0.03,0.01,0.01,0.07,0.56,0.33,0.54,0.0,0.46,0.12,5.38,3.0,0.0,749.54,122609.38,699.0,49.13,4.14,512.5,18.0,50.77,28,25.0,57.5,62.74,2.0,0.5110550108932462,0,1,794.0,1,146573.0,810.0,685.0,1,32,99.9,-0.993959385143267
4332,6031321,Piso,97.72,2,0,1,0,99800.0,0.0,687.13,6011.0,8.75,0.06,0.06,0.29,0.11,0.11,0.38,0.03,0.01,0.01,0.02,0.48,0.46,0.33,0.33,0.33,0.12,5.91,2.5,0.0,1143.39,159140.56,750.0,48.31,9.4,766.0,51.0,51.49,170,17.22,11.83,100.17,8.0,0.4449466230936819,0,1,1347.0,33,281148.25,493.375,1095.0,1,45,99.80000000000001,-0.9935824952171028
4333,6031796,Casa de pueblo,95.0,2,0,0,0,125000.0,0.0,2909.54,5769.0,1.98,0.0,0.0,0.03,0.26,0.34,0.37,0.0,0.0,0.0,0.24,0.45,0.31,0.31,0.06,0.62,0.25,4.8,4.0,0.0,1424.2,158567.08,1083.0,49.5,7.01,582.0,228.0,50.82,166,54.11,51.23,64.18,3.0,0.5424967320261437,0,1,74.0,21,92656.33333333331,729.3333333333335,0.0,0,36,100.32,-0.9917020009847932
4334,6031804,Piso,95.16,1,0,0,0,43100.0,-10.02,3895.68,21506.0,5.52,0.09,0.09,0.18,0.13,0.13,0.38,0.02,0.01,0.01,0.09,0.43,0.44,0.0,0.33,0.67,0.19,7.19,3.0,-0.5,764.12,135894.41,1692.0,49.12,2.9,997.5,63.0,51.78,131,3.33,12.19,45.91,8.0,0.4655265522875817,0,1,1516.0,34,137012.0,709.25,1015.0,1,36,100.9,-0.9966671079734307
4335,6031846,Piso,78.0,1,0,0,0,38200.0,-9.48,46.68,11722.0,251.1,0.22,0.22,0.27,0.11,0.09,0.08,0.05,0.0,0.04,0.02,0.58,0.3,0.44,0.33,0.22,0.15,5.55,1.5,1.0,1042.18,143984.53,2853.0,48.86,4.92,786.83,240.0,51.14,883,46.18,16.09,100.66,5.0,0.3957213507625272,0,1,1347.0,9,518191.6,813.0,121.0,1,37,100.0,-0.9965986374387332
4336,6031860,Casa de pueblo,122.0,2,0,0,0,75600.0,-9.13,1516.89,7457.0,4.92,0.27,0.27,0.1,0.07,0.11,0.18,0.02,0.0,0.0,0.04,0.49,0.44,0.6,0.18,0.23,0.14,5.9,5.0,0.0,682.2,92044.69,693.0,48.15,4.82,524.44,36.0,51.16,161,14.63,11.13,81.62,3.0,0.5561252723311547,0,1,293.0,9,116398.66666666669,741.0,1628.0,1,43,99.31,-0.9932677036432244
4337,6031863,Piso,72.0,0,0,0,0,47200.0,-26.590000000000003,763.39,9596.0,15.59,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.25,0.27,0.15,0.17,5.06,5.0,0.0,1034.75,142249.12,1029.0,49.59,5.89,616.31,87.0,51.96,23,20.0,30.33,107.53,2.0,0.5722227668845317,1,1,293.0,10,119047.0,900.0,650.0,1,26,92.93,-0.9953914965832087
4338,6032053,Casa de pueblo,158.1,1,1,0,1,116000.0,-9.94,925.43,6534.0,5.765000000000001,0.14,0.14,0.19,0.13,0.12,0.23,0.02,0.01,0.01,0.03,0.48,0.44,0.4,0.14,0.17,0.14,5.42,3.0,0.0,874.98,125128.12,756.0,49.26,4.77,557.7,60.0,51.63,144,25.5,26.93,247.93,10.0,0.4656058823529412,0,1,2080.0,10,1555200.0,573.5,1026.0,1,22,92.93,-0.9941363073306407
4339,6032081,Piso,101.0,1,1,0,0,105000.0,-11.17,1916.8899999999999,7593.0,3.38,0.11,0.11,0.17,0.13,0.13,0.26,0.03,0.01,0.01,0.05,0.53,0.36,0.44,0.12,0.34,0.15,4.73,3.0,0.0,940.32,129370.0,1083.0,49.1,4.64,564.4449999999999,54.0,51.55,411,53.75,17.65,91.87,10.0,0.4454920479302832,0,1,794.0,5,141080.4,736.8,1196.0,1,22,92.93,-0.9919641032666303
4340,6032082,Piso,230.56,2,0,0,0,195000.0,0.0,12878.47,7608.0,0.59,0.19,0.19,0.14,0.2,0.16,0.12,0.02,0.01,0.0,0.05,0.69,0.23,0.23,0.42,0.35,0.11,5.94,3.5,1.0,782.84,105511.86,279.0,49.36,5.23,515.62,21.0,51.78,46,22.22,26.39,195.66,1.0,0.41600000000000004,0,1,122.0,2,196980.0,862.0,921.0,1,41,101.14,-0.9919841539274235
4341,6032083,Piso,109.57,0,0,0,0,66500.0,-16.669999999999998,843.88,11777.0,13.96,0.06,0.06,0.15,0.18,0.17,0.38,0.03,0.01,0.01,0.02,0.59,0.335,0.37,0.25,0.37,0.16,5.94,3.5,1.0,1070.27,135885.19,675.0,50.72,6.55,561.25,72.0,52.45,59,38.19,37.41,286.95,2.0,0.6168458605664489,0,1,122.0,4,144519.5,745.0,1139.0,1,11,92.93,-0.9955335975024638
4342,6032157,Piso,84.61,1,0,0,0,51000.0,-9.09,763.39,9596.0,15.59,0.09,0.09,0.23,0.11,0.13,0.25,0.03,0.01,0.01,0.04,0.5,0.4,0.25,0.27,0.15,0.17,5.06,5.0,0.0,1034.75,142249.12,1029.0,49.59,5.89,616.31,87.0,51.96,57,48.08,32.97,178.68,0.0,0.0,0,0,293.0,24,0.0,0.0,1925.0,1,15,92.93,-0.9957626055574887
4343,6032159,Piso,58.21,1,0,0,0,48200.0,-9.06,14218.83,4274.0,0.3,0.08,0.08,0.23,0.19,0.17,0.25,0.01,0.0,0.0,0.03,0.64,0.31,0.0,1.0,0.0,0.14,3.91,3.0,0.0,946.33,95421.13,201.0,47.77,2.57,450.0,3.0,50.0,669,17.31,12.74,62.75,6.0,0.4820758896151053,0,1,1768.0,6,221740.8333333333,512.0,1046.0,1,46,97.77000000000001,-0.9913222949690584
4344,6032277,Casa de pueblo,241.14,2,0,0,1,101000.0,0.0,5321.52,9956.0,1.87,0.11,0.11,0.19,0.17,0.12,0.3,0.02,0.0,0.01,0.06,0.5,0.4,0.44,0.22,0.33,0.21,4.55,3.0,0.0,805.27,126802.0,1269.0,48.95,4.54,608.8,72.0,51.74,84,19.44,29.27,112.89,2.0,0.5349722222222222,0,1,794.0,25,144478.0,883.0,1061.0,1,36,100.69,-0.9966968673588446
4345,6032360,Local,40.0,0,0,0,0,32900.0,-6.0,106.96,6453.0,60.33,0.06,0.06,0.16,0.07,0.1,0.56,0.03,0.02,0.01,0.08,0.45,0.41,0.78,0.04,0.17,0.23,4.61,2.5,0.0,1502.15,233457.65,513.0,50.0,8.32,734.22,42.0,52.98,14,66.67,62.96,24.37,0.0,0.0,0,0,73.0,11,0.0,0.0,491.0,1,45,102.97999999999999,-0.996476877069567
