,HY_id,piscina
3230,6043442,False
3231,6043443,False
3232,6043451,False
3233,6043452,False
3234,6043460,False
3235,6043462,
3236,6043478,False
3237,6043481,False
3238,6043503,False
3239,6043504,False
3240,6043505,False
3241,6043506,False
3242,6043507,False
3243,6043508,False
3244,6043514,False
3245,6043517,False
3246,6043520,False
3247,6043522,False
3248,6043523,False
3249,6043526,False
3250,6043528,False
3251,6043529,False
3252,6043530,False
3253,6043531,False
3254,6043534,True
3255,6043554,False
3256,6043559,
3257,6043560,False
3258,6043561,False
3259,6043564,False
3260,6043571,False
3261,6043572,False
3262,6043577,False
3263,6043580,
3264,6043582,False
3265,6043594,False
3266,6043597,False
3267,6043603,False
3268,6043608,False
3269,6043613,True
3270,6043616,False
3271,6043618,False
3272,6043619,False
3273,6043621,
3274,6043626,False
3275,6043631,False
3276,6043632,False
3277,6043633,
3278,6043636,False
3279,6043638,False
3280,6043642,False
3281,6043645,False
3282,6043651,False
3283,6043652,False
3284,6043654,False
3285,6043656,False
3286,6043657,False
3287,6043658,False
3288,6043659,False
3289,6043672,False
3290,6043673,False
3291,6043679,False
3292,6043687,False
3293,6043688,False
3294,6043690,False
3295,6043693,False
3296,6043694,False
3297,6043696,False
3298,6043702,False
3299,6043710,False
3300,6043717,False
3301,6043724,False
3302,6043729,
3303,6043737,False
3304,6043738,False
3305,6043740,False
3306,6043741,False
3307,6043742,
3308,6043749,
3309,6043750,False
3310,6043751,False
3311,6043752,False
3312,6043759,False
3313,6043764,False
3314,6043765,False
3315,6043770,
3316,6043773,False
3317,6043774,False
3318,6043776,False
3319,6043777,False
3320,6043778,False
3321,6043780,False
3322,6043781,False
3323,6043782,False
3324,6043783,False
3325,6043785,False
3326,6043787,False
3327,6043794,False
3328,6043797,False
3329,6043800,False
3330,6043801,
3331,6043805,
3332,6043806,False
3333,6043807,False
3334,6043808,False
3335,6043809,False
3336,6043810,False
3337,6043811,False
3338,6043815,False
3339,6043816,False
3340,6043817,False
3341,6043819,
3342,6043821,False
3343,6043822,False
3344,6043827,
3345,6043828,False
3346,6043830,False
3347,6043838,
3348,6043839,False
3349,6043856,False
3350,6043857,False
3351,6043858,False
3352,6043862,
3353,6043863,False
3354,6043868,False
3355,6043869,False
3356,6043876,False
3357,6043889,False
3358,6043892,False
3359,6043896,False
3360,6043897,False
3361,6043898,False
3362,6043900,False
3363,6043913,False
3364,6043914,
3365,6043919,False
3366,6043924,False
3367,6043930,False
3368,6043933,False
3369,6043935,False
3370,6043937,False
3371,6043939,False
3372,6043940,False
3373,6043943,False
3374,6043944,
3375,6043950,False
3376,6043954,
3377,6043955,
3378,6043959,False
3379,6043975,False
3380,6043984,
3381,6043987,False
3382,6043990,
3383,6043992,False
3384,6043993,False
3385,6043994,False
3386,6044002,False
3387,6044003,False
3388,6075770,False
3389,6075771,False
3390,6075784,False
3391,6075785,False
3392,6075786,False
3393,6075787,False
3394,6075869,
3395,6075932,False
3396,6075933,False
3397,6075935,True
3398,6075965,
3399,6076020,False
3400,6076021,False
3401,6076022,False
3402,6076041,True
3403,6076050,False
3404,6076051,
3405,6076061,False
3406,6076067,False
3407,6076069,True
3408,6076084,False
3409,6076117,False
3410,6076118,False
3411,6076119,False
3412,6076120,False
3413,6076121,False
3414,6076122,False
3415,6076144,False
3416,6076151,False
3417,6076161,False
3418,6076162,
3419,6076164,False
3420,6076209,False
3421,6076222,False
3422,6076230,False
3423,6076231,False
3424,6076232,False
3425,6076234,False
3426,6076235,False
3427,6076246,False
3428,6076262,False
3429,6076266,False
3430,6076272,False
3431,6076299,
3432,6076321,False
3433,6076345,False
3434,6076351,False
3435,6076352,False
3436,6076359,False
3437,6076360,False
3438,6076385,False
3439,6076393,False
3440,6076396,
3441,6076405,False
3442,6076470,False
3443,6076504,False
3444,6076505,False
3445,6076552,False
3446,6076553,
3447,6076554,
3448,6076556,
3449,6076646,False
3450,6076648,False
3451,6076652,False
3452,6076694,True
3453,6076695,True
3454,6076696,True
3455,6076702,True
3456,6076707,False
3457,6076708,False
3458,6076716,False
3459,6076717,False
3460,6076718,False
3461,6076719,False
3462,6076721,False
3463,6076722,False
3464,6076723,False
3465,6076724,False
3466,6076725,False
3467,6076726,False
3468,6076759,False
3469,6076789,False
3470,6076790,False
3471,6076791,False
3472,6076792,False
3473,6076793,False
3474,6076794,False
3475,6076795,False
3476,6076796,False
3477,6076797,False
3478,6076798,False
3479,6076799,False
3480,6076851,False
3481,6076857,False
3482,6076858,False
3483,6076894,False
3484,6076910,False
3485,6076927,
3486,6076935,False
3487,6076955,False
3488,6076958,False
3489,6076979,False
3490,6076989,False
3491,6076990,False
3492,6077033,False
3493,6077036,False
3494,6077037,False
3495,6077040,
3496,6077060,
3497,6077088,False
3498,6077186,False
3499,6077191,False
3500,6077203,
3501,6077229,False
3502,6077245,False
3503,6077254,
3504,6077259,False
3505,6077295,
3506,6077296,
3507,6077299,
3508,6077351,
3509,6077355,
3510,6077381,
3511,6077390,False
3512,6077393,False
3513,6077395,False
3514,6077399,
3515,6077401,
3516,6077404,
3517,6077408,False
3518,6077410,
3519,6077440,False
3520,6077455,
3521,6077456,False
3522,6077457,False
3523,6077459,False
3524,6077461,False
3525,6077473,False
3526,6077497,False
3527,6077498,False
3528,6077504,False
3529,6077513,False
3530,6077525,False
3531,6077572,False
3532,6077635,False
3533,6077673,False
3534,6077700,False
3535,6077720,
3536,6077807,False
3537,6077811,False
3538,6077824,
3539,6077856,False
3540,6077857,False
3541,6077858,False
3542,6077888,False
3543,6078000,False
3544,6078002,
3545,6078011,
3546,6078017,False
3547,6078047,
3548,6078087,
3549,6078093,False
3550,6078129,
3551,6078159,False
3552,6078161,False
3553,6078186,False
3554,6078217,
3555,6078242,
3556,6078250,
3557,6078252,
3558,6078255,
3559,6078278,
3560,6078311,
3561,6078350,
3562,6078358,
3563,6078405,
3564,6078407,
3565,6078496,
3566,6078508,False
3567,6078509,
3568,6078511,
3569,6078521,
3570,6078526,False
3571,6078528,False
3572,6078529,False
3573,6078533,False
3574,6078534,False
3575,6078535,False
3576,6078541,False
3577,6078554,False
3578,6078579,
3579,6078593,True
3580,6078617,
3581,6078621,
3582,6078628,
3583,6078629,
3584,6078657,
3585,6078736,False
3586,6078754,False
3587,6078757,False
3588,6078758,False
3589,6078759,False
3590,6078760,False
3591,6078761,False
3592,6078762,False
3593,6078763,False
3594,6078765,False
3595,6078766,False
3596,6078801,False
3597,6078802,False
3598,6078803,False
3599,6078804,False
3600,6078805,False
3601,6078806,False
3602,6078808,False
3603,6078809,False
3604,6078812,False
3605,6078813,False
3606,6078814,False
3607,6078815,False
3608,6078816,False
3609,6078817,False
3610,6078818,False
3611,6078819,False
3612,6078820,False
3613,6078821,False
3614,6078822,False
3615,6078824,False
3616,6078825,False
3617,6078834,False
3618,6078835,False
3619,6078837,False
3620,6078838,False
3621,6078891,
3622,6078892,
3623,6078894,False
3624,6078923,
3625,6078979,
3626,6079046,False
3627,6079062,False
3628,6079066,False
3629,6079067,False
3630,6079103,
3631,6079104,
3632,6079144,True
3633,6079149,
3634,6079150,
3635,6079152,
3636,6079166,
3637,6079168,False
3638,6079195,
3639,6079276,False
3640,6079284,False
3641,6079285,False
3642,6079290,False
3643,6079331,False
3644,6079333,False
3645,6079334,True
3646,6079394,False
3647,6079416,False
3648,6079499,False
3649,6079517,
3650,6079524,False
3651,6079530,
3652,6079538,False
3653,6079539,False
3654,6079540,False
3655,6079542,
3656,6079546,False
3657,6079568,False
3658,6079569,False
3659,6079570,False
3660,6079839,False
3661,6079850,False
3662,6079891,False
3663,6079897,False
3664,6079902,False
3665,6079942,False
3666,6079943,False
3667,6079947,False
3668,6079962,False
3669,6079964,
3670,6079976,False
3671,6079991,False
3672,6080011,False
3673,6080027,
3674,6080030,False
3675,6080046,False
3676,6080049,False
3677,6080058,True
3678,6080088,False
3679,6080089,False
3680,6080090,False
3681,6080091,False
3682,6080095,False
3683,6080096,False
3684,6080097,False
3685,6080098,False
3686,6080099,False
3687,6080100,False
3688,6080101,False
3689,6080102,False
3690,6080103,False
3691,6080104,False
3692,6080107,False
3693,6080108,False
3694,6080111,False
3695,6080115,False
3696,6080192,False
3697,6080193,False
3698,6080195,False
3699,6080196,False
3700,6080206,False
3701,6080209,False
3702,6080283,
3703,6080284,
3704,6080285,
3705,6080310,False
3706,6080311,False
3707,6080337,False
3708,6080365,False
3709,6080366,False
3710,6080367,False
3711,6080370,False
3712,6080372,False
3713,6080373,False
3714,6080374,False
3715,6080376,False
3716,6080377,False
3717,6080378,False
3718,6080379,False
3719,6080381,False
3720,6080383,False
3721,6080384,False
3722,6080385,False
3723,6080386,False
3724,6080387,False
3725,6080388,False
3726,6080390,False
3727,6080391,False
3728,6080392,False
3729,6080393,False
3730,6080402,
3731,6080421,False
3732,6080450,False
3733,6080455,False
3734,6080464,
3735,6080537,False
3736,6080538,False
3737,6080539,False
3738,6080541,False
3739,6080549,
3740,6080585,False
3741,6080586,False
3742,6080587,False
3743,6080617,
3744,6080636,False
3745,6080646,
3746,6080649,False
3747,6080653,True
3748,6080666,False
3749,6080700,False
3750,6080723,False
3751,6080745,
3752,6080798,False
3753,6080799,False
3754,6080801,
3755,6080826,False
3756,6080829,True
3757,6080875,False
3758,6080876,False
3759,6080880,False
3760,6080883,
3761,6080884,
3762,6080885,
3763,6080886,False
3764,6080887,False
3765,6080888,False
3766,6080891,False
3767,6080892,
3768,6080897,True
3769,6080907,False
3770,6080914,False
3771,6080924,False
3772,6080928,False
3773,6080937,
3774,6080938,True
3775,6080949,False
3776,6080981,False
3777,6080995,False
3778,6081001,
3779,6081006,False
3780,6081044,False
3781,6081054,False
3782,6081064,True
3783,6081077,False
3784,6081078,False
3785,6081081,False
3786,6081126,False
3787,6081135,False
3788,6081139,False
3789,6081153,True
3790,6081163,True
3791,6081172,False
3792,6081178,False
3793,6081240,
3794,6081242,True
3795,6081248,True
3796,6081299,False
3797,6081304,False
3798,6081347,False
3799,6081350,False
3800,6081394,
3801,6081395,False
3802,6081401,
3803,6081409,
3804,6081486,True
3805,6081495,False
3806,6081522,False
3807,6081586,False
3808,6081667,True
3809,6081668,True
3810,6081683,False
3811,6081689,False
3812,6081703,False
3813,6081705,False
3814,6081710,False
3815,6081720,False
3816,6081779,False
3817,6081785,
3818,6081786,
3819,6081788,False
3820,6081804,False
3821,6081807,False
3822,6081861,False
3823,6081869,
3824,6081871,False
3825,6081872,False
3826,6081888,
3827,6081919,False
3828,6081920,False
3829,6081994,
3830,6081999,
3831,6082050,False
3832,6082068,False
3833,6082157,False
3834,6082174,False
3835,6082222,
3836,6082261,
3837,6082308,False
3838,6082341,
3839,6082402,False
3840,6082454,False
3841,6082456,False
3842,6082457,False
3843,6082463,False
3844,6082464,False
3845,6082529,False
3846,6082537,False
3847,6082540,False
3848,6082544,
3849,6082545,False
3850,6082557,False
3851,6082558,False
3852,6082559,False
3853,6082560,False
3854,6082581,
3855,6082628,False
3856,6082629,False
3857,6082630,False
3858,6082631,False
3859,6082632,False
3860,6082634,False
3861,6082653,False
3862,6082797,False
3863,6082833,False
3864,6082837,False
3865,6082840,False
3866,6082844,False
3867,6082859,
3868,6082860,
3869,6082861,
3870,6082863,False
3871,6082868,
3872,6082878,True
3873,6082883,False
3874,6082884,False
3875,6082906,False
3876,6082935,False
3877,6082941,False
3878,6082943,False
3879,6082944,
3880,6082946,
3881,6082952,False
3882,6082958,False
3883,6082959,False
3884,6082962,
3885,6082963,
3886,6082964,
3887,6082965,True
3888,6082972,
3889,6082987,False
3890,6082989,False
3891,6083012,False
3892,6083016,False
3893,6083017,False
3894,6083050,False
3895,6083051,
3896,6083151,False
3897,6083152,False
3898,6083153,False
3899,6083156,False
3900,6083176,False
3901,6083195,True
3902,6083208,
3903,6083209,
3904,6083221,False
3905,6083234,False
3906,6083237,False
3907,6083248,
3908,6083274,True
3909,6083293,False
3910,6083294,False
3911,6083297,False
3912,6083298,
3913,6083299,False
3914,6083370,False
3915,6083373,False
3916,6083375,False
3917,6083377,False
3918,6083401,False
3919,6083412,False
3920,6083461,
3921,6083465,
3922,6083466,
3923,6083473,False
3924,6083478,
3925,6083479,
3926,6083487,False
3927,6083488,False
3928,6083489,False
3929,6083507,False
3930,6083508,False
3931,6083521,False
3932,6083565,False
3933,6083566,
3934,6083579,False
3935,6083581,
3936,6083583,False
3937,6083617,False
3938,6083619,False
3939,6083620,False
3940,6083622,
3941,6083623,False
3942,6083624,False
3943,6083633,False
3944,6083640,False
3945,6083642,False
3946,6083645,False
3947,6083646,False
3948,6083647,False
3949,6083649,False
3950,6083650,False
3951,6083651,False
3952,6083652,False
3953,6083653,False
3954,6083654,False
3955,6083656,False
3956,6083657,False
3957,6083658,False
3958,6083660,False
3959,6083661,False
3960,6083662,False
3961,6083667,False
3962,6083669,
3963,6083724,False
3964,6083725,False
3965,6083730,False
3966,6083732,False
3967,6083734,False
3968,6083735,False
3969,6083736,False
3970,6083737,False
3971,6083743,False
3972,6083745,False
3973,6083747,False
3974,6083748,False
3975,6083750,False
3976,6083751,False
3977,6083752,False
3978,6083753,False
3979,6083754,False
3980,6083755,False
3981,6083756,False
3982,6083757,False
3983,6083758,False
3984,6083759,False
3985,6083760,False
3986,6083767,True
3987,6083785,False
3988,6083786,False
3989,6083795,True
3990,6083796,True
3991,6083797,True
3992,6083799,True
3993,6083800,True
3994,6083807,False
3995,6083808,
3996,6083809,False
3997,6083811,False
3998,6083828,False
3999,6083845,False
4000,6083846,False
4001,6083847,False
4002,6083848,False
4003,6083866,False
4004,6083886,False
4005,6083887,False
4006,6083888,False
4007,6083890,False
4008,6083891,False
4009,6083894,False
4010,6083903,False
4011,6083904,False
4012,6083946,False
4013,6083948,False
4014,6083973,
4015,6083974,
4016,6083975,
4017,6083976,
4018,6083977,
4019,6083978,
4020,6084015,False
4021,6084033,
4022,6084067,False
4023,6084074,False
4024,6084077,False
4025,6084078,False
4026,6084120,False
4027,6084177,False
4028,6084185,False
4029,6084186,False
4030,6084192,False
4031,6084196,False
4032,6084201,False
4033,6084215,False
4034,6084246,False
4035,6084247,False
4036,6084250,False
4037,6084255,True
4038,6084269,False
4039,6084273,False
4040,6084278,False
4041,6084285,False
4042,6084286,False
4043,6084292,False
4044,6084296,False
4045,6084297,False
4046,6084312,False
4047,6084315,False
4048,6084320,
4049,6084352,False
4050,6084422,False
4051,6084434,False
4052,6084438,False
4053,6084445,False
4054,6084446,False
4055,6084448,False
4056,6084449,False
4057,6084490,
4058,6084645,False
4059,6084646,False
4060,6084723,False
4061,6084771,
4062,6128879,False
4063,6128883,False
4064,6128896,False
4065,6128904,False
4066,6128909,False
4067,6128910,False
4068,6128911,False
4069,6128938,False
4070,6128949,False
4071,6128953,False
4072,6343679,False
4073,6343680,False
4074,6343681,False
4075,6343682,False
4076,6343686,False
4077,6343687,False
4078,6343688,False
4079,6352513,False
4080,6352959,False
4081,6353246,False
4082,6353937,
4083,6353943,
4084,6353949,
4085,6353953,
4086,6354023,
4087,6354032,False
4088,6354086,False
4089,6354157,False
4090,6354700,False
4091,6354715,True
4092,6354716,
4093,6354719,
4094,6354721,
4095,6354724,
4096,6354895,False
4097,6354899,
4098,6354900,
4099,6354907,
4100,6354936,False
4101,6354938,
4102,6354943,
4103,6354945,
4104,6710878,
4105,6710884,
4106,6710887,False
4107,6710891,
4108,6710895,
4109,6710906,
4110,6710907,
4111,6710921,
4112,6710925,False
4113,6710940,False
4114,6710944,False
4115,6710946,
4116,6710948,
4117,6710957,
4118,6710959,
4119,6710971,
4120,6710972,
4121,6710975,False
4122,6710977,False
4123,6710981,False
4124,6710988,False
4125,6710997,
4126,6711002,
4127,6711026,
4128,6711040,
4129,6711047,
4130,6711057,
4131,6711058,
4132,6711062,
4133,6711072,
4134,6711073,
4135,6711105,
4136,6711118,False
4137,6711134,
4138,6711144,False
4139,6711148,
4140,6711151,False
4141,6711152,
4142,6711163,
4143,6711166,
4144,6711169,False
4145,6711179,False
4146,6711185,
4147,6711186,
4148,6711188,
4149,6711197,
4150,6711202,
4151,6711204,
4152,6711208,False
4153,6711223,False
4154,6711227,
4155,6711233,
4156,6711244,
4157,6711250,
4158,6711255,
4159,6711260,
4160,6711265,
4161,6711277,
4162,6711281,False
4163,6711293,
4164,6711304,
4165,6711317,
4166,6711322,
4167,6711327,False
4168,6711340,False
4169,6711350,
4170,6711381,
4171,6711383,
4172,6711404,
4173,6711407,
4174,6711414,
4175,6711422,False
4176,6711425,
4177,6711426,
4178,6711433,
4179,6711437,
4180,6711449,
4181,6711451,
4182,6711452,False
4183,6711468,
4184,6711471,
4185,6711473,
4186,6711492,
4187,6711494,
4188,6711496,
4189,6711498,
4190,6711510,
4191,6814986,False
4192,6815004,False
4193,6815021,False
4194,6814997,False
4195,6815047,False
4196,6815033,False
4197,6815046,False
4198,6814953,False
4199,6814993,False
4200,6815000,False
4201,6814970,False
4202,6814998,False
4203,6815024,False
4204,6814950,False
4205,6815027,False
4206,6815017,False
4207,6780554,
4208,6780555,
4209,6780557,
4210,6780564,False
4211,6780569,
4212,6780581,
4213,6780583,
4214,6780587,
4215,6780593,
4216,6780597,
4217,6780598,
4218,6780601,
4219,6780611,
4220,6780619,
4221,6780623,False
4222,6780630,
4223,6780632,False
4224,6780633,False
4225,6780638,
4226,6780643,
4227,6780653,
4228,6780658,
4229,6780663,
4230,6780664,False
4231,6780667,
4232,6780676,False
4233,6780680,
4234,6780684,False
4235,6780694,
4236,6780695,
4237,6780700,
4238,6780702,
4239,6780725,False
4240,6780729,
4241,6780741,False
4242,6780748,False
4243,6780753,False
4244,6780754,False
4245,6780756,
4246,6780757,False
4247,6780762,
4248,6780768,
4249,6780769,False
4250,6780770,
4251,6780777,
4252,6780781,
4253,6780784,False
4254,6780785,
4255,6780786,
4256,6780788,
4257,6780792,
4258,6780793,
4259,6780796,
4260,6780806,
4261,6780810,
4262,6780812,
4263,6780821,
4264,6780825,False
4265,6780827,False
4266,6780838,
4267,6780839,
4268,6780843,
4269,6780846,False
4270,6780847,
4271,6780853,False
4272,6780854,False
4273,6780858,False
4274,6780859,
4275,6780861,
4276,6780874,
4277,6780877,
4278,6780880,
4279,6780883,
4280,6780886,
4281,6780897,
4282,6780900,False
4283,6780905,
4284,6780910,
4285,6780913,False
4286,6780916,False
4287,6780917,
4288,6780929,
4289,6780935,
4290,6780938,True
4291,6780943,
4292,6780947,
4293,6780951,
4294,6780976,
4295,6780977,
4296,6780988,False
4297,6780992,
4298,6780998,
4299,6781008,
4300,6781016,
4301,6781017,False
4302,6781020,False
4303,6781021,False
4304,6781025,
4305,6781031,
4306,6781042,False
4307,6781045,
4308,6781061,
4309,6781066,
4310,6781070,False
4311,6781073,False
4312,6781079,
4313,6781098,False
4314,6781101,False
4315,6781107,
4316,6781108,False
4317,6781113,
4318,6781126,
4319,6781127,False
4320,6781130,
4321,6781131,
4322,6781134,
4323,6781145,
4324,6781147,
4325,6781148,False
4326,6781153,False
4327,6781156,False
4328,6781157,False
4329,6781160,False
4330,6781177,
4331,6781179,
4332,6781184,False
4333,6781186,
4334,6781189,
4335,6781194,
4336,6781204,
4337,6781206,
4338,6781208,
4339,6781218,
4340,6781235,
4341,6781240,
4342,6781242,
4343,6781243,False
4344,6781247,False
4345,6781249,
4346,6781252,
4347,6781255,True
4348,6781260,
4349,6028536,False
4350,6028567,False
4351,6028643,False
4352,6028648,False
4353,6028650,False
4354,6028710,True
4355,6028712,True
4356,6028713,True
4357,6028715,True
4358,6028723,True
4359,6028726,True
4360,6028727,True
4361,6028732,True
4362,6028734,True
4363,6028919,True
4364,6028921,True
4365,6028922,True
4366,6028923,True
4367,6028924,True
4368,6029000,False
4369,6029053,False
4370,6029062,
4371,6029069,False
4372,6029144,False
4373,6029217,False
4374,6029221,True
4375,6030219,
4376,6030220,
4377,6030221,
4378,6030224,
4379,6030901,False
4380,6030957,False
4381,6031263,False
4382,6031321,False
4383,6031796,
4384,6031804,False
4385,6031846,False
4386,6031860,False
4387,6031863,True
4388,6032053,False
4389,6032081,False
4390,6032082,False
4391,6032083,False
4392,6032157,False
4393,6032159,False
4394,6032277,False
4395,6032360,False
4396,6032411,True
4397,6032412,True
4398,6032413,True
4399,6032422,True
4400,6032429,True
4401,6032706,False
4402,6032878,False
4403,6032916,False
4404,6033108,
4405,6033593,False
4406,6033602,False
4407,6033625,
4408,6034059,False
4409,6034378,False
4410,6034596,False
4411,6034603,False
4412,6034674,True
4413,6034675,True
4414,6034676,True
4415,6034677,True
4416,6034678,True
4417,6034679,True
4418,6034680,True
4419,6034681,True
4420,6034747,False
4421,6034748,False
4422,6034826,False
4423,6034831,False
4424,6034844,True
4425,6034897,False
4426,6034907,True
4427,6034932,True
4428,6034960,False
4429,6034974,False
4430,6035118,False
4431,6035269,
4432,6035322,False
4433,6035452,False
4434,6035594,
4435,6035658,False
4436,6035729,True
4437,6035748,False
4438,6035751,False
4439,6035773,True
4440,6035904,False
4441,6035914,True
4442,6035922,False
4443,6035958,True
4444,6036011,False
4445,6036039,
4446,6036133,False
4447,6036171,False
4448,6036249,
4449,6036332,True
4450,6036333,True
4451,6036334,True
4452,6036335,True
4453,6036336,True
4454,6036337,True
4455,6036338,True
4456,6036339,True
4457,6036340,True
4458,6036341,True
4459,6036379,False
4460,6036460,False
4461,6036461,True
4462,6036475,False
4463,6036481,
4464,6036486,
4465,6036497,
4466,6036585,
4467,6036680,False
4468,6036921,
4469,6037116,
4470,6037197,False
4471,6037322,False
4472,6037323,False
4473,6037549,False
4474,6037563,False
4475,6037576,False
4476,6037640,False
4477,6037648,
4478,6037662,
4479,6037697,
4480,6037698,
4481,6037789,
4482,6037826,False
4483,6037869,False
4484,6037922,
4485,6037923,
4486,6037938,False
4487,6037954,False
4488,6037969,
4489,6037970,
4490,6038167,True
4491,6038463,
4492,6038823,False
4493,6038836,False
4494,6038840,False
4495,6038890,
4496,6038891,
4497,6038892,
4498,6038893,
4499,6038894,
4500,6038895,
4501,6038947,False
4502,6039062,False
4503,6039570,False
4504,6039703,
4505,6040119,True
4506,6040121,True
4507,6040122,True
4508,6040130,True
4509,6040186,
4510,6040205,True
4511,6040206,True
4512,6040210,True
4513,6040211,True
4514,6040212,True
4515,6040221,True
4516,6040456,False
4517,6040541,False
4518,6040546,
4519,6040547,
4520,6040548,
4521,6040549,
4522,6041259,False
4523,6041743,False
4524,6041758,False
4525,6041939,False
4526,6041940,False
4527,6041975,True
4528,6042126,False
4529,6042535,False
4530,6042665,True
4531,6042666,True
4532,6042667,True
4533,6042668,True
4534,6042669,True
4535,6042671,True
4536,6042769,False
4537,6042829,
4538,6042840,False
4539,6042843,True
4540,6042845,True
4541,6042849,False
4542,6042852,
4543,6042908,
4544,6042959,
4545,6043019,False
4546,6043365,False
4547,6043401,False
4548,6043476,False
4549,6043477,False
4550,6043562,False
4551,6043584,False
4552,6043587,False
4553,6043599,False
4554,6043600,False
4555,6043681,False
4556,6043692,
4557,6043716,
4558,6043722,
4559,6043841,False
4560,6043853,
4561,6043957,
4562,6044001,
4563,6075758,
4564,6075759,
4565,6075764,False
4566,6075798,False
4567,6075808,False
4568,6075809,False
4569,6075817,False
4570,6075819,False
4571,6075820,False
4572,6075823,
4573,6075824,False
4574,6075825,False
4575,6075826,False
4576,6075827,False
4577,6075828,False
4578,6075829,False
4579,6075830,
4580,6075831,
4581,6075835,
4582,6075839,False
4583,6075840,False
4584,6075841,False
4585,6075842,False
4586,6075843,False
4587,6075844,False
4588,6075845,False
4589,6075847,False
4590,6075848,False
4591,6075849,False
4592,6075862,False
4593,6075865,
4594,6075866,False
4595,6075867,False
4596,6075881,
4597,6075883,
4598,6075884,
4599,6075889,
4600,6075894,
4601,6075912,
4602,6075919,
4603,6075929,
4604,6075934,
4605,6075940,
4606,6075964,
4607,6075968,
4608,6075978,
4609,6075986,False
4610,6075992,False
4611,6075993,False
4612,6075995,False
4613,6075996,False
4614,6075997,False
4615,6075998,False
4616,6076000,False
4617,6076001,False
4618,6076002,False
4619,6076003,False
4620,6076004,False
4621,6076011,False
4622,6076012,False
4623,6076013,False
4624,6076015,False
4625,6076042,
4626,6076046,False
4627,6076065,
4628,6076070,
4629,6076074,
4630,6076078,
4631,6076086,
4632,6076088,
4633,6076096,True
4634,6076097,True
4635,6076098,True
4636,6076101,True
4637,6076104,True
4638,6076105,True
4639,6076106,True
4640,6076109,False
4641,6076111,
4642,6076112,False
4643,6076113,False
4644,6076127,False
4645,6076128,False
4646,6076138,
4647,6076145,
4648,6076146,
4649,6076153,True
4650,6076154,True
4651,6076156,True
4652,6076157,True
4653,6076158,True
4654,6076159,False
4655,6076160,False
4656,6076203,
4657,6076217,
4658,6076218,
4659,6076228,False
4660,6076229,False
4661,6076238,True
4662,6076240,True
4663,6076255,False
4664,6076258,
4665,6076265,False
4666,6076290,True
4667,6076315,
4668,6076318,
4669,6076319,
4670,6076322,
4671,6076326,
4672,6076362,
4673,6076368,
4674,6076369,False
4675,6076378,False
4676,6076395,False
4677,6076397,
4678,6076400,
4679,6076401,
4680,6076407,True
4681,6076408,True
4682,6076410,True
4683,6076411,True
4684,6076412,True
4685,6076413,True
4686,6076414,True
4687,6076415,True
4688,6076416,False
4689,6076417,False
4690,6076418,False
4691,6076419,False
4692,6076420,False
4693,6076421,False
4694,6076423,False
4695,6076424,False
4696,6076426,False
4697,6076427,False
4698,6076429,
4699,6076430,
4700,6076431,
4701,6076432,
4702,6076436,
4703,6076439,
4704,6076442,
4705,6076443,
4706,6076444,
4707,6076445,
4708,6076446,
4709,6076449,
4710,6076450,
4711,6076453,False
4712,6076460,
4713,6076462,
4714,6076465,
4715,6076471,
4716,6076473,
4717,6076474,
4718,6076479,True
4719,6076494,False
4720,6076495,False
4721,6076496,False
4722,6076497,False
4723,6076498,False
4724,6076499,False
4725,6076500,False
4726,6076501,False
4727,6076502,False
4728,6076503,False
4729,6076506,
4730,6076516,False
4731,6076517,False
4732,6076518,False
4733,6076520,False
4734,6076521,False
4735,6076522,False
4736,6076523,False
4737,6076524,False
4738,6076525,False
4739,6076526,False
4740,6076527,False
4741,6076528,False
4742,6076532,
4743,6076533,
4744,6076545,
4745,6076547,
4746,6076549,False
4747,6076555,
4748,6076559,False
4749,6076560,False
4750,6076561,False
4751,6076562,False
4752,6076563,False
4753,6076564,False
4754,6076565,False
4755,6076566,False
4756,6076567,True
4757,6076568,True
4758,6076569,True
4759,6076570,True
4760,6076580,False
4761,6076581,False
4762,6076582,False
4763,6076584,False
4764,6076585,False
4765,6076586,False
4766,6076587,False
4767,6076588,False
4768,6076589,False
4769,6076590,False
4770,6076591,False
4771,6076592,False
4772,6076593,False
4773,6076594,False
4774,6076595,False
4775,6076598,False
4776,6076599,False
4777,6076600,False
4778,6076601,False
4779,6076602,False
4780,6076604,False
4781,6076609,
4782,6076623,
4783,6076632,
4784,6076642,
4785,6076649,
4786,6076654,
4787,6076655,
4788,6076657,
4789,6076675,False
4790,6076685,False
4791,6076709,False
4792,6076710,False
4793,6076711,False
4794,6076712,False
4795,6076764,
4796,6076767,False
4797,6076769,False
4798,6076770,False
4799,6076771,False
4800,6076772,False
4801,6076773,False
4802,6076778,False
4803,6076779,False
4804,6076780,False
4805,6076781,False
4806,6076782,False
4807,6076783,False
4808,6076800,
4809,6076802,
4810,6076803,
4811,6076807,
4812,6076859,False
4813,6076896,
4814,6076901,
4815,6076905,False
4816,6076906,False
4817,6076908,False
4818,6076909,
4819,6076911,
4820,6076929,False
4821,6076931,
4822,6076932,False
4823,6076940,
4824,6076941,
4825,6076942,
4826,6076949,False
4827,6076951,
4828,6076976,
4829,6076982,False
4830,6076983,False
4831,6076985,
4832,6076991,False
4833,6076992,False
4834,6077001,
4835,6077002,
4836,6077016,
4837,6077017,
